FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_Date,DEP_Time,CRS_DEP_Date,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
2/19/2022,8,DL,659,N360NB,JFK,AUS,2/19/202,8:27:00,2/19/202,8:30:00,21,-3,231,0,2003,Airbus,A319,0
2/20/2022,18,AA,2772,N916NN,JFK,AUS,2/20/202,18:21:00,2/20/202,17:29:00,36,52,213,0,2013,Boeing,B738,0
2/20/2022,8,AA,2813,N991NN,JFK,AUS,2/20/202,8:32:00,2/20/202,8:25:00,14,7,229,0,2016,Boeing,B738,0
2/20/2022,14,YX,4503,N131HQ,JFK,RDU,2/20/202,14:26:00,2/20/202,14:30:00,16,-4,71,0,2008,Embraer,E75L,0
2/20/2022,21,YX,4533,N111HQ,JFK,RDU,2/20/202,21:33:00,2/20/202,21:40:00,18,-7,69,0,2007,Embraer,E75L,0
2/20/2022,16,YX,4540,N453YX,JFK,RDU,2/20/202,16:46:00,2/20/202,16:45:00,18,1,74,0,2021,Embraer,E75L,0
2/20/2022,12,YX,4628,N433YX,JFK,RDU,2/20/202,12:56:00,2/20/202,13:00:00,21,-4,72,0,2014,Embraer,E75L,0
2/20/2022,7,YX,4926,N405YX,JFK,RDU,2/20/202,7:36:00,2/20/202,7:40:00,16,-4,71,0,2013,Embraer,E75L,0
2/20/2022,14,B6,295,N635JB,JFK,AUS,2/20/202,14:48:00,2/20/202,13:14:00,22,94,216,0,2006,Airbus,A320,0
2/20/2022,21,B6,385,N328JB,JFK,RDU,2/20/202,21:19:00,2/20/202,20:00:00,13,79,68,0,2011,Embraer,E190,0
2/20/2022,9,B6,585,N198JB,JFK,RDU,2/20/202,9:16:00,2/20/202,9:20:00,12,-4,74,0,2006,Embraer,E190,0
2/20/2022,20,B6,97,N520JB,JFK,DEN,2/20/202,20:33:00,2/20/202,20:20:00,24,13,229,0,2001,Airbus,A320,0
2/20/2022,20,DL,1077,N864DN,JFK,DEN,2/20/202,20:28:00,2/20/202,19:59:00,34,29,216,0,2016,Boeing,B739,0
2/20/2022,7,DL,1170,N717TW,JFK,DEN,2/20/202,7:59:00,2/20/202,7:59:00,15,0,231,0,1999,Boeing,B752,0
2/20/2022,13,DL,1175,N357NB,JFK,AUS,2/20/202,13:39:00,2/20/202,13:05:00,15,34,213,0,2002,Airbus,A319,0
2/20/2022,16,9E,4829,N186PQ,JFK,RDU,2/20/202,16:55:00,2/20/202,16:55:00,19,0,70,0,2008,Bombardier,CRJ9,0
2/20/2022,8,9E,4873,N292PQ,JFK,RDU,2/20/202,8:12:00,2/20/202,8:15:00,33,-3,73,0,2013,Bombardier,CRJ9,0
2/20/2022,11,9E,5113,N186PQ,JFK,RDU,2/20/202,11:42:00,2/20/202,11:42:00,11,0,69,0,2008,Bombardier,CRJ9,0
2/20/2022,19,9E,5247,N921XJ,JFK,RDU,2/20/202,19:16:00,2/20/202,19:20:00,19,-4,69,0,2008,Bombardier,CRJ9,0
2/20/2022,13,YX,5619,N203JQ,JFK,RDU,2/20/202,13:30:00,2/20/202,13:35:00,14,-5,73,0,2008,Embraer,E75L,0
2/20/2022,18,DL,655,N360NB,JFK,AUS,2/20/202,18:39:00,2/20/202,18:39:00,32,0,213,0,2003,Airbus,A319,0
2/20/2022,8,DL,659,N360NB,JFK,AUS,2/20/202,8:28:00,2/20/202,8:30:00,21,-2,225,0,2003,Airbus,A319,0
2/21/2022,17,AA,2772,N879NN,JFK,AUS,2/21/202,17:57:00,2/21/202,17:29:00,16,28,228,0,2011,Boeing,B738,0
2/21/2022,8,AA,2813,N905NN,JFK,AUS,2/21/202,8:21:00,2/21/202,8:25:00,26,-4,235,0,2012,Boeing,B738,0
2/21/2022,14,YX,4503,N420YX,JFK,RDU,2/21/202,14:24:00,2/21/202,14:30:00,12,-6,72,0,2014,Embraer,E75L,0
2/21/2022,21,YX,4533,N435YX,JFK,RDU,2/21/202,21:35:00,2/21/202,21:40:00,19,-5,74,0,2014,Embraer,E75L,0
2/21/2022,16,YX,4540,N129HQ,JFK,RDU,2/21/202,16:40:00,2/21/202,16:45:00,19,-5,71,0,2008,Embraer,E75L,0
2/21/2022,12,YX,4628,N101HQ,JFK,RDU,2/21/202,12:48:00,2/21/202,13:00:00,21,-12,70,0,2007,Embraer,E75L,0
2/21/2022,8,YX,4926,N413YX,JFK,RDU,2/21/202,8:44:00,2/21/202,7:40:00,42,64,73,0,2013,Embraer,E75L,0
2/21/2022,20,B6,385,N206JB,JFK,RDU,2/21/202,20:11:00,2/21/202,20:00:00,26,11,69,0,2006,Embraer,E190,0
2/21/2022,10,B6,585,N318JB,JFK,RDU,2/21/202,10:44:00,2/21/202,9:20:00,14,84,67,0,2010,Embraer,E190,0
2/21/2022,7,B6,795,N658JB,JFK,AUS,2/21/202,7:03:00,2/21/202,6:59:00,19,4,222,0,2007,Airbus,A320,0
2/21/2022,21,B6,97,N633JB,JFK,DEN,2/21/202,21:25:00,2/21/202,20:20:00,26,65,256,0,2006,Airbus,A320,0
2/21/2022,20,DL,1077,N867DN,JFK,DEN,2/21/202,20:07:00,2/21/202,19:59:00,31,8,240,0,2016,Boeing,B739,0
2/21/2022,8,DL,1170,N721TW,JFK,DEN,2/21/202,8:01:00,2/21/202,8:05:00,42,-4,235,0,1999,Boeing,B752,0
2/21/2022,12,DL,1175,N338NB,JFK,AUS,2/21/202,12:57:00,2/21/202,13:05:00,16,-8,224,0,2002,Airbus,A319,0
2/21/2022,16,9E,4829,N309PQ,JFK,RDU,2/21/202,16:50:00,2/21/202,16:55:00,13,-5,71,0,2014,Bombardier,CRJ9,0
2/21/2022,8,9E,4873,N292PQ,JFK,RDU,2/21/202,8:10:00,2/21/202,8:15:00,11,-5,71,0,2013,Bombardier,CRJ9,0
2/21/2022,11,9E,5113,N309PQ,JFK,RDU,2/21/202,11:38:00,2/21/202,11:42:00,19,-4,69,0,2014,Bombardier,CRJ9,0
2/21/2022,19,9E,5247,N147PQ,JFK,RDU,2/21/202,19:18:00,2/21/202,19:20:00,25,-2,73,0,2007,Bombardier,CRJ9,0
2/21/2022,13,YX,5619,N245JQ,JFK,RDU,2/21/202,13:29:00,2/21/202,13:35:00,17,-6,72,0,2008,Embraer,E75L,0
2/21/2022,18,DL,655,N357NB,JFK,AUS,2/21/202,18:38:00,2/21/202,18:39:00,25,-1,228,0,2002,Airbus,A319,0
2/21/2022,8,DL,659,N357NB,JFK,AUS,2/21/202,8:23:00,2/21/202,8:30:00,27,-7,219,0,2002,Airbus,A319,0
2/22/2022,17,AA,2772,N968NN,JFK,AUS,2/22/202,17:42:00,2/22/202,17:29:00,63,13,224,0,2015,Boeing,B738,0
2/22/2022,8,AA,2813,N988NN,JFK,AUS,2/22/202,8:23:00,2/22/202,8:25:00,17,-2,222,0,2016,Boeing,B738,0
2/22/2022,17,YX,4503,N129HQ,JFK,RDU,2/22/202,17:38:00,2/22/202,14:30:00,67,188,72,0,2008,Embraer,E75L,0
2/22/2022,17,YX,4540,N112HQ,JFK,RDU,2/22/202,17:28:00,2/22/202,16:45:00,52,43,74,0,2007,Embraer,E75L,0
2/22/2022,13,YX,4628,N422YX,JFK,RDU,2/22/202,13:46:00,2/22/202,13:00:00,16,46,75,0,2014,Embraer,E75L,0
2/22/2022,7,YX,4926,N127HQ,JFK,RDU,2/22/202,7:37:00,2/22/202,7:40:00,31,-3,80,0,2008,Embraer,E75L,0
2/22/2022,13,B6,295,N598JB,JFK,AUS,2/22/202,13:30:00,2/22/202,13:08:00,23,22,213,0,2004,Airbus,A320,0
2/22/2022,22,B6,385,N355JB,JFK,RDU,2/22/202,22:01:00,2/22/202,20:00:00,10,121,73,0,2013,Embraer,E190,1
2/22/2022,9,B6,585,N273JB,JFK,RDU,2/22/202,9:15:00,2/22/202,9:20:00,15,-5,73,0,2007,Embraer,E190,0
2/22/2022,22,B6,97,N643JB,JFK,DEN,2/22/202,22:11:00,2/22/202,20:20:00,14,111,269,0,2006,Airbus,A320,1
2/22/2022,22,DL,1077,N818DA,JFK,DEN,2/22/202,22:48:00,2/22/202,19:59:00,19,169,257,0,2014,Boeing,B739,1
2/22/2022,8,DL,1170,N706TW,JFK,DEN,2/22/202,8:11:00,2/22/202,7:59:00,22,12,267,0,1997,Boeing,B752,0
2/22/2022,12,DL,1175,N317NB,JFK,AUS,2/22/202,12:59:00,2/22/202,13:05:00,27,-6,224,0,2000,Airbus,A319,0
2/22/2022,16,9E,4829,N331PQ,JFK,RDU,2/22/202,16:50:00,2/22/202,16:55:00,58,-5,75,0,2014,Bombardier,CRJ9,0
2/22/2022,8,9E,4873,N315PQ,JFK,RDU,2/22/202,8:10:00,2/22/202,8:15:00,19,-5,69,0,2014,Bombardier,CRJ9,0
2/22/2022,11,9E,5113,N331PQ,JFK,RDU,2/22/202,11:26:00,2/22/202,11:29:00,17,-3,72,0,2014,Bombardier,CRJ9,0
2/22/2022,19,9E,5247,N295PQ,JFK,RDU,2/22/202,19:18:00,2/22/202,19:20:00,59,-2,71,0,2013,Bombardier,CRJ9,1
2/22/2022,13,YX,5619,N209JQ,JFK,RDU,2/22/202,13:28:00,2/22/202,13:35:00,17,-7,79,0,2008,Embraer,E75L,0
2/22/2022,18,DL,655,N338NB,JFK,AUS,2/22/202,18:42:00,2/22/202,18:39:00,58,3,236,0,2002,Airbus,A319,0
2/22/2022,8,DL,659,N338NB,JFK,AUS,2/22/202,8:30:00,2/22/202,8:30:00,19,0,224,0,2002,Airbus,A319,0
2/23/2022,17,AA,2772,N970AN,JFK,AUS,2/23/202,17:30:00,2/23/202,17:29:00,26,1,232,0,2001,Boeing,B738,0
2/23/2022,8,AA,2813,N990NN,JFK,AUS,2/23/202,8:22:00,2/23/202,8:25:00,13,-3,245,0,2016,Boeing,B738,0
2/23/2022,14,YX,4503,N405YX,JFK,RDU,2/23/202,14:21:00,2/23/202,14:30:00,25,-9,87,0,2013,Embraer,E75L,0
2/23/2022,16,YX,4540,N450YX,JFK,RDU,2/23/202,16:40:00,2/23/202,16:45:00,23,-5,78,0,2021,Embraer,E75L,0
2/23/2022,12,YX,4628,N438YX,JFK,RDU,2/23/202,12:51:00,2/23/202,13:00:00,16,-9,79,0,2014,Embraer,E75L,0
2/23/2022,7,YX,4926,N414YX,JFK,RDU,2/23/202,7:51:00,2/23/202,7:59:00,18,-8,86,0,2013,Embraer,E75L,0
2/23/2022,19,B6,385,N198JB,JFK,RDU,2/23/202,19:53:00,2/23/202,20:00:00,29,-7,71,0,2006,Embraer,E190,0
2/23/2022,9,B6,585,N258JB,JFK,RDU,2/23/202,9:33:00,2/23/202,9:20:00,20,13,76,0,2006,Embraer,E190,0
2/23/2022,6,B6,795,N663JB,JFK,AUS,2/23/202,6:53:00,2/23/202,6:59:00,18,-6,236,0,2007,Airbus,A320,0
2/23/2022,20,B6,97,N618JB,JFK,DEN,2/23/202,20:13:00,2/23/202,20:20:00,28,-7,261,0,2005,Airbus,A320,0
2/23/2022,20,DL,1077,N895DN,JFK,DEN,2/23/202,20:13:00,2/23/202,19:59:00,27,14,258,0,2018,Boeing,B739,0
2/23/2022,9,DL,1170,N717TW,JFK,DEN,2/23/202,9:15:00,2/23/202,8:05:00,15,70,261,0,1999,Boeing,B752,0
2/23/2022,12,DL,1175,N336NB,JFK,AUS,2/23/202,12:59:00,2/23/202,13:05:00,20,-6,226,0,2002,Airbus,A319,0
2/23/2022,16,9E,4829,N600LR,JFK,RDU,2/23/202,16:54:00,2/23/202,16:55:00,23,-1,77,0,2007,Bombardier,CRJ9,0
2/23/2022,8,9E,4873,N147PQ,JFK,RDU,2/23/202,8:08:00,2/23/202,8:15:00,37,-7,73,0,2007,Bombardier,CRJ9,0
2/23/2022,11,9E,5113,N329PQ,JFK,RDU,2/23/202,11:36:00,2/23/202,11:42:00,13,-6,74,0,2014,Bombardier,CRJ9,0
2/23/2022,19,9E,5247,N325PQ,JFK,RDU,2/23/202,19:14:00,2/23/202,19:20:00,17,-6,78,0,2014,Bombardier,CRJ9,0
2/23/2022,13,YX,5619,N208JQ,JFK,RDU,2/23/202,13:32:00,2/23/202,13:35:00,17,-3,76,0,2008,Embraer,E75L,0
2/23/2022,0,DL,655,N324NB,JFK,AUS,2/23/202,0:00:00,2/23/202,18:39:00,0,0,0,2,2001,Airbus,A319,1
2/23/2022,8,DL,659,N317NB,JFK,AUS,2/23/202,8:27:00,2/23/202,8:30:00,14,-3,240,0,2000,Airbus,A319,0
2/24/2022,17,AA,2772,N949NN,JFK,AUS,2/24/202,17:32:00,2/24/202,17:29:00,20,3,235,0,2014,Boeing,B738,0
2/24/2022,8,AA,2813,N834NN,JFK,AUS,2/24/202,8:23:00,2/24/202,8:25:00,25,-2,224,0,2010,Boeing,B738,0
2/24/2022,14,YX,4503,N101HQ,JFK,RDU,2/24/202,14:21:00,2/24/202,14:30:00,23,-9,88,0,2007,Embraer,E75L,0
2/24/2022,21,YX,4533,N419YX,JFK,RDU,2/24/202,21:34:00,2/24/202,21:40:00,35,-6,85,0,2013,Embraer,E75L,0
2/24/2022,17,YX,4540,N453YX,JFK,RDU,2/24/202,17:04:00,2/24/202,16:45:00,24,19,83,0,2021,Embraer,E75L,0
2/24/2022,12,YX,4628,N444YX,JFK,RDU,2/24/202,12:57:00,2/24/202,13:00:00,23,-3,82,0,2015,Embraer,E75L,0
2/24/2022,7,YX,4926,N425YX,JFK,RDU,2/24/202,7:53:00,2/24/202,7:59:00,21,-6,82,0,2014,Embraer,E75L,0
2/24/2022,13,B6,295,N562JB,JFK,AUS,2/24/202,13:29:00,2/24/202,13:10:00,20,19,240,0,2003,Airbus,A320,0
2/24/2022,20,B6,385,N324JB,JFK,RDU,2/24/202,20:00:00,2/24/202,20:00:00,21,0,83,0,2010,Embraer,E190,0
2/24/2022,9,B6,585,N373JB,JFK,RDU,2/24/202,9:16:00,2/24/202,9:20:00,28,-4,79,0,2013,Embraer,E190,0
2/24/2022,20,B6,97,N580JB,JFK,DEN,2/24/202,20:22:00,2/24/202,20:20:00,20,2,246,0,2003,Airbus,A320,0
2/24/2022,20,DL,1077,N929DZ,JFK,DEN,2/24/202,20:09:00,2/24/202,19:59:00,20,10,244,0,2019,Boeing,B739,0
2/24/2022,8,DL,1170,N704X,JFK,DEN,2/24/202,8:05:00,2/24/202,8:05:00,24,0,260,0,1997,Boeing,B752,0
2/24/2022,13,DL,1175,N324NB,JFK,AUS,2/24/202,13:03:00,2/24/202,13:05:00,48,-2,246,0,2001,Airbus,A319,0
2/24/2022,16,9E,4829,N306PQ,JFK,RDU,2/24/202,16:50:00,2/24/202,16:55:00,21,-5,80,0,2014,Bombardier,CRJ9,0
2/24/2022,8,9E,4873,N186PQ,JFK,RDU,2/24/202,8:13:00,2/24/202,8:15:00,27,-2,80,0,2008,Bombardier,CRJ9,0
2/24/2022,11,9E,5113,N306PQ,JFK,RDU,2/24/202,11:38:00,2/24/202,11:42:00,21,-4,78,0,2014,Bombardier,CRJ9,0
2/24/2022,19,9E,5247,N320PQ,JFK,RDU,2/24/202,19:19:00,2/24/202,19:20:00,19,-1,83,0,2014,Bombardier,CRJ9,0
2/24/2022,13,YX,5619,N243JQ,JFK,RDU,2/24/202,13:32:00,2/24/202,13:35:00,18,-3,87,0,2008,Embraer,E75L,0
2/24/2022,18,DL,655,N336NB,JFK,AUS,2/24/202,18:38:00,2/24/202,18:39:00,12,-1,224,0,2002,Airbus,A319,0
2/24/2022,8,DL,659,N336NB,JFK,AUS,2/24/202,8:30:00,2/24/202,8:30:00,20,0,245,0,2002,Airbus,A319,0
2/25/2022,0,AA,2772,N820NN,JFK,AUS,2/25/202,0:00:00,2/25/202,17:29:00,0,0,0,1,2009,Boeing,B738,0
2/25/2022,8,AA,2813,N925NN,JFK,AUS,2/25/202,8:26:00,2/25/202,8:25:00,42,1,245,0,2013,Boeing,B738,1
2/25/2022,14,YX,4503,N103HQ,JFK,RDU,2/25/202,14:30:00,2/25/202,14:30:00,18,0,81,0,2007,Embraer,E75L,1
2/25/2022,16,YX,4540,N119HQ,JFK,RDU,2/25/202,16:55:00,2/25/202,16:45:00,20,10,80,0,2007,Embraer,E75L,0
2/25/2022,12,YX,4628,N419YX,JFK,RDU,2/25/202,12:56:00,2/25/202,13:00:00,35,-4,89,0,2013,Embraer,E75L,1
2/25/2022,15,B6,295,N624JB,JFK,AUS,2/25/202,15:29:00,2/25/202,13:08:00,14,141,234,0,2005,Airbus,A320,2
2/25/2022,23,B6,385,N247JB,JFK,RDU,2/25/202,23:29:00,2/25/202,20:00:00,11,209,77,0,2006,Embraer,E190,0
2/25/2022,9,B6,585,N216JB,JFK,RDU,2/25/202,9:21:00,2/25/202,9:20:00,64,1,115,0,2006,Embraer,E190,2
2/25/2022,21,B6,97,N766JB,JFK,DEN,2/25/202,21:06:00,2/25/202,20:20:00,27,46,251,0,2008,Airbus,A320,0
2/25/2022,21,DL,1077,N891DN,JFK,DEN,2/25/202,21:30:00,2/25/202,19:59:00,27,91,252,0,2018,Boeing,B739,0
2/25/2022,8,DL,1170,N712TW,JFK,DEN,2/25/202,8:16:00,2/25/202,8:05:00,113,11,250,0,1997,Boeing,B752,1
2/25/2022,13,DL,1175,N330NB,JFK,AUS,2/25/202,13:00:00,2/25/202,13:05:00,23,-5,230,0,2001,Airbus,A319,1
2/25/2022,19,9E,4829,N924XJ,JFK,RDU,2/25/202,19:43:00,2/25/202,16:55:00,18,168,83,0,2008,Bombardier,CRJ9,0
2/25/2022,9,9E,4873,N181GJ,JFK,RDU,2/25/202,9:05:00,2/25/202,8:15:00,137,50,84,0,2008,Bombardier,CRJ9,2
2/25/2022,14,9E,5113,N924XJ,JFK,RDU,2/25/202,14:27:00,2/25/202,11:42:00,17,165,79,0,2008,Bombardier,CRJ9,1
2/25/2022,20,9E,5247,N337PQ,JFK,RDU,2/25/202,20:32:00,2/25/202,19:20:00,32,72,75,0,2014,Bombardier,CRJ9,0
2/25/2022,13,YX,5619,N240JQ,JFK,RDU,2/25/202,13:32:00,2/25/202,13:35:00,19,-3,80,0,2008,Embraer,E75L,1
2/25/2022,7,DL,655,N324NB,JFK,AUS,2/25/202,7:42:00,2/25/202,18:39:00,11,783,243,0,2001,Airbus,A319,2
2/25/2022,14,DL,659,N324NB,JFK,AUS,2/25/202,14:03:00,2/25/202,8:30:00,31,333,231,0,2001,Airbus,A319,1
2/26/2022,17,AA,2772,N925NN,JFK,AUS,2/26/202,17:22:00,2/26/202,17:29:00,18,-7,244,0,2013,Boeing,B738,0
2/26/2022,8,AA,2813,N956NN,JFK,AUS,2/26/202,8:18:00,2/26/202,8:25:00,31,-7,246,0,2014,Boeing,B738,0
2/26/2022,14,YX,4503,N425YX,JFK,RDU,2/26/202,14:23:00,2/26/202,14:30:00,17,-7,77,0,2014,Embraer,E75L,0
2/26/2022,16,YX,4540,N436YX,JFK,RDU,2/26/202,16:34:00,2/26/202,16:45:00,19,-11,82,0,2014,Embraer,E75L,0
2/26/2022,12,YX,4628,N107HQ,JFK,RDU,2/26/202,12:57:00,2/26/202,13:00:00,23,-3,84,0,2007,Embraer,E75L,0
2/26/2022,7,YX,4926,N434YX,JFK,RDU,2/26/202,7:36:00,2/26/202,7:40:00,28,-4,83,0,2014,Embraer,E75L,0
2/26/2022,14,B6,295,N615JB,JFK,AUS,2/26/202,14:16:00,2/26/202,13:10:00,13,66,237,0,2005,Airbus,A320,0
2/26/2022,20,B6,385,N236JB,JFK,RDU,2/26/202,20:43:00,2/26/202,20:00:00,33,43,81,0,2006,Embraer,E190,0
2/26/2022,10,B6,585,N354JB,JFK,RDU,2/26/202,10:08:00,2/26/202,9:00:00,26,68,80,0,2013,Embraer,E190,0
2/26/2022,6,B6,795,N794JB,JFK,AUS,2/26/202,6:59:00,2/26/202,6:59:00,21,0,234,0,2011,Airbus,A320,0
2/26/2022,20,B6,97,N570JB,JFK,DEN,2/26/202,20:35:00,2/26/202,20:20:00,28,15,235,0,2003,Airbus,A320,0
2/26/2022,19,DL,1077,N903DN,JFK,DEN,2/26/202,19:57:00,2/26/202,19:59:00,22,-2,239,0,2018,Boeing,B739,0
2/26/2022,9,DL,1170,N717TW,JFK,DEN,2/26/202,9:02:00,2/26/202,7:59:00,28,63,235,0,1999,Boeing,B752,0
2/26/2022,16,9E,4829,N187GJ,JFK,RDU,2/26/202,16:55:00,2/26/202,16:55:00,19,0,83,0,2008,Bombardier,CRJ9,0
2/26/2022,8,9E,4873,N921XJ,JFK,RDU,2/26/202,8:16:00,2/26/202,8:15:00,17,1,80,0,2008,Bombardier,CRJ9,0
2/26/2022,10,9E,5113,N187GJ,JFK,RDU,2/26/202,10:58:00,2/26/202,11:00:00,25,-2,77,0,2008,Bombardier,CRJ9,0
2/26/2022,19,9E,5247,N601LR,JFK,RDU,2/26/202,19:27:00,2/26/202,19:30:00,21,-3,81,0,2007,Bombardier,CRJ9,0
2/26/2022,13,9E,5447,N490PX,JFK,RDU,2/26/202,13:32:00,2/26/202,13:35:00,21,-3,82,0,2020,Bombardier,CRJ9,0
2/26/2022,18,DL,655,N359NB,JFK,AUS,2/26/202,18:36:00,2/26/202,18:39:00,33,-3,239,0,2003,Airbus,A319,0
2/26/2022,8,DL,659,N330NB,JFK,AUS,2/26/202,8:24:00,2/26/202,8:30:00,38,-6,228,0,2001,Airbus,A319,0
2/27/2022,17,AA,2772,N988NN,JFK,AUS,2/27/202,17:32:00,2/27/202,17:29:00,27,3,220,0,2016,Boeing,B738,0
2/27/2022,8,AA,2813,N957NN,JFK,AUS,2/27/202,8:22:00,2/27/202,8:25:00,17,-3,248,0,2014,Boeing,B738,0
2/27/2022,14,YX,4503,N453YX,JFK,RDU,2/27/202,14:25:00,2/27/202,14:30:00,14,-5,86,0,2021,Embraer,E75L,0
2/27/2022,22,YX,4533,N410YX,JFK,RDU,2/27/202,22:35:00,2/27/202,21:40:00,28,55,70,0,2013,Embraer,E75L,0
2/27/2022,16,YX,4540,N415YX,JFK,RDU,2/27/202,16:38:00,2/27/202,16:45:00,24,-7,83,0,2013,Embraer,E75L,0
2/27/2022,12,YX,4628,N443YX,JFK,RDU,2/27/202,12:52:00,2/27/202,13:00:00,24,-8,83,0,2015,Embraer,E75L,0
2/27/2022,7,YX,4926,N414YX,JFK,RDU,2/27/202,7:31:00,2/27/202,7:40:00,20,-9,83,0,2013,Embraer,E75L,0
2/27/2022,14,B6,295,N547JB,JFK,AUS,2/27/202,14:07:00,2/27/202,13:14:00,12,53,224,0,2002,Airbus,A320,0
2/27/2022,22,B6,385,N316JB,JFK,RDU,2/27/202,22:48:00,2/27/202,20:00:00,26,168,68,0,2009,Embraer,E190,0
2/27/2022,0,B6,585,N238JB,JFK,RDU,2/27/202,0:00:00,2/27/202,9:20:00,0,0,0,1,2006,Embraer,E190,0
2/27/2022,22,B6,97,N598JB,JFK,DEN,2/27/202,22:04:00,2/27/202,20:20:00,14,104,230,0,2004,Airbus,A320,0
2/27/2022,19,DL,1077,N883DN,JFK,DEN,2/27/202,19:50:00,2/27/202,19:59:00,38,-9,218,0,2017,Boeing,B739,0
2/27/2022,7,DL,1170,N723TW,JFK,DEN,2/27/202,7:58:00,2/27/202,7:59:00,17,-1,230,0,2000,Boeing,B752,0
2/27/2022,12,DL,1175,N357NB,JFK,AUS,2/27/202,12:59:00,2/27/202,13:05:00,19,-6,218,0,2002,Airbus,A319,0
2/27/2022,16,9E,4829,N295PQ,JFK,RDU,2/27/202,16:52:00,2/27/202,16:55:00,22,-3,77,0,2013,Bombardier,CRJ9,0
2/27/2022,8,9E,4873,N302PQ,JFK,RDU,2/27/202,8:11:00,2/27/202,8:15:00,26,-4,79,0,2014,Bombardier,CRJ9,0
2/27/2022,11,9E,5113,N295PQ,JFK,RDU,2/27/202,11:38:00,2/27/202,11:42:00,12,-4,77,0,2013,Bombardier,CRJ9,0
2/27/2022,19,9E,5247,N348PQ,JFK,RDU,2/27/202,19:19:00,2/27/202,19:20:00,28,-1,75,0,2015,Bombardier,CRJ9,0
2/27/2022,13,YX,5619,N243JQ,JFK,RDU,2/27/202,13:31:00,2/27/202,13:35:00,12,-4,83,0,2008,Embraer,E75L,0
2/27/2022,18,DL,655,N324NB,JFK,AUS,2/27/202,18:31:00,2/27/202,18:39:00,40,-8,216,0,2001,Airbus,A319,0
2/27/2022,8,DL,659,N324NB,JFK,AUS,2/27/202,8:29:00,2/27/202,8:30:00,31,-1,246,0,2001,Airbus,A319,0
2/28/2022,17,AA,2772,N844NN,JFK,AUS,2/28/202,17:28:00,2/28/202,17:29:00,19,-1,217,0,2010,Boeing,B738,0
2/28/2022,8,AA,2813,N908NN,JFK,AUS,2/28/202,8:23:00,2/28/202,8:25:00,12,-2,211,0,2012,Boeing,B738,0
